time,balance,unrealizedPL,pl,benchmark
2024-04-16 12:30:34,95573.1514,-659.0073,-4418.5873,1.06113
2024-04-16 12:30:46,95572.2524,-683.3095,-4419.4863,1.06113
2024-04-16 12:31:04,95056.1857,-385.8283,-4935.553,1.06109
2024-04-16 12:31:46,94971.8983,-676.2878,-5019.8404,1.06102
2024-04-16 12:32:46,94955.4284,-769.6047,-5036.3103,1.06101
2024-04-16 12:32:46,94955.4284,-769.6047,-5036.3103,1.06101
2024-04-16 12:33:46,94394.9288,-411.2443,-5596.8099,1.06098
2024-04-16 12:33:46,94394.9288,-411.2443,-5596.8099,1.06098
2024-04-16 12:34:46,94337.9791,-376.7004,-5653.7596,1.06102
2024-04-16 12:34:46,94337.9791,-364.3362,-5653.7596,1.06102
2024-04-16 12:35:46,94330.4122,-450.8657,-5661.3265,1.06104
2024-04-16 12:36:46,94290.3548,-77.5124,-5701.3839,1.06113
2024-04-16 12:37:46,94284.1241,203.2845,-5707.6146,1.06117
2024-04-16 12:37:46,94284.1241,203.2845,-5707.6146,1.06117
2024-04-16 12:38:46,94284.1241,248.3488,-5707.6146,1.06117
2024-04-16 12:38:46,94284.1241,248.3488,-5707.6146,1.06117
2024-04-16 12:39:46,94284.1241,320.5645,-5707.6146,1.06117
2024-04-16 12:39:46,94284.1241,320.5645,-5707.6146,1.06117
2024-04-16 12:40:46,94445.9531,196.7349,-5545.7856,1.06116
2024-04-16 12:40:46,94445.9531,196.7349,-5545.7856,1.06116
2024-04-16 12:41:46,94445.9531,236.8885,-5545.7856,1.06117
2024-04-16 12:42:46,94588.1262,79.5931,-5403.6125,1.06117
2024-04-16 12:42:46,94588.1262,79.5931,-5403.6125,1.06117
2024-04-16 12:43:46,94533.0478,-103.7525,-5458.6909,1.06114
2024-04-16 12:44:46,94533.0478,-209.3434,-5458.6909,1.06113
2024-04-16 12:44:46,94533.0478,-209.3434,-5458.6909,1.06113
2024-04-16 12:45:46,94501.2036,-213.4412,-5490.5351,1.06112
2024-04-16 12:45:46,94501.2036,-213.4412,-5490.5351,1.06112
2024-04-16 12:46:46,94268.8576,-18.5745,-5722.8811,1.06114
2024-04-16 12:46:46,94268.8576,-18.5745,-5722.8811,1.06114
2024-04-16 12:47:18,94234.5201,-33.6122,-5757.2186,1.06114
2024-04-16 12:47:34,94234.5201,-52.059,-5757.2186,1.06114
2024-04-16 12:47:46,94234.5201,-152.7844,-5757.2186,1.06112
2024-04-16 12:48:04,94200.693,-152.2681,-5791.0457,1.06112
2024-04-16 12:48:45,94179.8361,-171.0623,-5811.9026,1.06114
2024-04-16 12:48:46,94179.8361,-171.0623,-5811.9026,1.06112
2024-04-16 12:49:46,94179.8361,-114.5254,-5811.9026,1.06113
2024-04-16 12:49:46,94179.8361,-114.5254,-5811.9026,1.06113
2024-04-16 12:50:46,94173.1618,344.9215,-5818.5769,1.06121
2024-04-16 12:51:25,94173.1618,354.4274,-5818.5769,1.06121
2024-04-16 12:51:36,94173.1618,354.4274,-5818.5769,1.06121
2024-04-16 12:51:46,94173.1618,468.0656,-5818.5769,1.06123
2024-04-16 12:52:07,94173.1618,527.7449,-5818.5769,1.06124
2024-04-16 12:52:37,94173.1618,528.1737,-5818.5769,1.06124
2024-04-16 12:52:45,94173.1618,530.8924,-5818.5769,1.06124
2024-04-16 12:53:07,94173.1618,529.5364,-5818.5769,1.06124
2024-04-16 12:53:37,94173.1618,182.5146,-5818.5769,1.06124
2024-04-16 12:53:46,94173.1618,182.4899,-5818.5769,1.06118
2024-04-16 12:54:35,94173.1618,419.2114,-5818.5769,1.06122
2024-04-16 12:54:38,94173.1618,419.2114,-5818.5769,1.06122
2024-04-16 12:54:46,94173.1618,756.5542,-5818.5769,1.06128
2024-04-16 12:55:07,94822.9208,348.1541,-5168.8179,1.06131
2024-04-16 12:55:37,94822.9208,384.6223,-5168.8179,1.0613
2024-04-16 12:55:46,94822.9208,411.7035,-5168.8179,1.06133
2024-04-16 12:56:46,94843.1836,411.7623,-5148.5551,1.06134
2024-04-16 12:57:19,94843.1836,433.4863,-5148.5551,1.06133
2024-04-16 12:57:49,94843.1836,481.0582,-5148.5551,1.06135
2024-04-16 12:58:20,94843.1836,413.1212,-5148.5551,1.06135
2024-04-16 12:58:50,94843.1836,441.6624,-5148.5551,1.06135
2024-04-16 12:59:19,94843.1836,467.4793,-5148.5551,1.06136
2024-04-16 12:59:50,95366.3798,0.0,-4625.3589,1.06136
2024-04-16 13:00:19,95366.3798,0.0,-4625.3589,1.06136
2024-04-16 13:00:33,95366.3798,0.0,-4625.3589,1.06142
2024-04-16 13:01:03,95366.3798,-92.5884,-4625.3589,1.06139
2024-04-16 13:01:34,95366.3798,-266.0903,-4625.3589,1.06132
2024-04-16 13:02:04,95366.3798,-120.1954,-4625.3589,1.0614
2024-04-16 13:02:34,95366.3798,-215.5098,-4625.3589,1.06135
2024-04-16 13:03:45,95366.3798,-428.4789,-4625.3589,1.06136
2024-04-16 13:03:50,95366.3798,-368.3324,-4625.3589,1.06136
2024-04-16 13:04:21,95366.3798,-382.3432,-4625.3589,1.06134
2024-04-16 13:04:55,95366.3798,-295.5027,-4625.3589,1.06134
2024-04-16 13:05:20,95366.3798,-42.4601,-4625.3589,1.0614
2024-04-16 13:05:43,95366.3798,-34.1241,-4625.3589,1.06138
2024-04-16 13:06:15,95366.3798,-123.9734,-4625.3589,1.06139
2024-04-16 13:06:35,95366.3798,26.6117,-4625.3589,1.06145
2024-04-16 13:07:10,95366.3798,-15.4719,-4625.3589,1.06145
2024-04-16 13:07:39,95366.3798,48.04,-4625.3589,1.06144
2024-04-16 13:08:06,95366.3798,336.5838,-4625.3589,1.06144
2024-04-16 13:08:36,95366.3798,768.8567,-4625.3589,1.06144
2024-04-16 13:09:45,95366.3798,521.5723,-4625.3589,1.06151
2024-04-16 13:10:45,95366.3798,158.087,-4625.3589,1.06146
2024-04-16 13:11:45,95366.3798,277.87,-4625.3589,1.06146
2024-04-16 13:12:46,95366.3798,269.2234,-4625.3589,1.06152
2024-04-16 13:13:46,95366.3798,216.5137,-4625.3589,1.06153
2024-04-16 13:14:46,95366.3798,-307.228,-4625.3589,1.06149
2024-04-16 13:15:45,95366.3798,-446.9819,-4625.3589,1.06147
2024-04-16 13:16:46,95366.3798,-638.517,-4625.3589,1.06149
2024-04-16 13:17:46,95366.3798,-542.1813,-4625.3589,1.06149
2024-04-16 13:18:46,95366.3798,-193.6096,-4625.3589,1.06151
2024-04-16 13:19:46,95366.3798,294.2133,-4625.3589,1.06151
2024-04-16 13:20:46,95366.3798,338.2643,-4625.3589,1.06159
2024-04-16 13:21:45,95366.3798,178.8245,-4625.3589,1.06159
2024-04-16 13:22:45,95366.3798,285.276,-4625.3589,1.06161
2024-04-16 13:23:45,95366.3798,966.5135,-4625.3589,1.06166
2024-04-16 13:24:46,95366.3798,624.9162,-4625.3589,1.06165
2024-04-16 13:25:46,95366.3798,658.1898,-4625.3589,1.06165
2024-04-16 13:26:46,95366.3798,692.4672,-4625.3589,1.06165
2024-04-16 13:27:35,95366.3798,997.0306,-4625.3589,1.06166
2024-04-16 13:28:07,95366.3798,952.5065,-4625.3589,1.06165
2024-04-16 13:28:36,95366.3798,866.0577,-4625.3589,1.06165
2024-04-16 13:29:46,95366.3798,1327.6262,-4625.3589,1.06174
2024-04-16 13:30:46,95366.3798,1065.5332,-4625.3589,1.06174
2024-04-16 13:31:45,95366.3798,1606.4145,-4625.3589,1.06178
2024-04-16 13:32:46,95366.3798,1480.4506,-4625.3589,1.06179
2024-04-16 13:33:45,95366.3798,1889.6177,-4625.3589,1.0619
2024-04-16 13:34:45,95366.3798,1846.5018,-4625.3589,1.06193
2024-04-16 13:35:45,95366.3798,1826.2808,-4625.3589,1.06194
2024-04-16 13:36:46,95366.3798,2011.9347,-4625.3589,1.06197
2024-04-16 13:37:46,95366.3798,1468.0823,-4625.3589,1.0619
2024-04-16 13:38:45,95366.3798,1024.8561,-4625.3589,1.06185
2024-04-16 13:39:45,95366.3798,1232.4553,-4625.3589,1.06189
2024-04-16 13:40:45,95366.3798,972.5874,-4625.3589,1.06189
2024-04-16 13:41:45,95366.3798,146.478,-4625.3589,1.0618
2024-04-16 13:42:46,95366.3798,305.9476,-4625.3589,1.06185
2024-04-16 13:43:45,95366.3798,390.8166,-4625.3589,1.0618
2024-04-16 13:44:45,95366.3798,-537.9587,-4625.3589,1.06168
2024-04-16 13:45:45,95366.3798,-162.885,-4625.3589,1.06173
2024-04-16 13:46:45,94666.6849,420.8824,-5325.0538,1.06169
2024-04-16 13:47:46,94666.6849,576.2599,-5325.0538,1.06175
2024-04-16 13:48:46,94666.6849,657.8164,-5325.0538,1.06176
2024-04-16 13:49:46,94666.6849,-112.7296,-5325.0538,1.06163
2024-04-16 13:50:46,94666.6849,91.0219,-5325.0538,1.06172
2024-04-16 13:51:46,94666.6849,479.8826,-5325.0538,1.06176
2024-04-16 13:52:46,94666.6849,426.7463,-5325.0538,1.06176
2024-04-16 13:53:46,94666.6849,287.4333,-5325.0538,1.06174
2024-04-16 13:54:45,94666.6849,451.8708,-5325.0538,1.06173
2024-04-16 13:55:46,95268.1621,0.0,-4723.5766,1.06189
2024-04-16 13:56:46,95268.1621,0.0,-4723.5766,1.06175
2024-04-16 13:57:46,95268.1621,0.0,-4723.5766,1.06185
2024-04-16 13:58:46,95268.1621,0.0,-4723.5766,1.06191
2024-04-16 13:59:46,95268.1621,0.0,-4723.5766,1.06182
2024-04-16 14:00:11,95268.1621,0.0,-4723.5766,1.06177
2024-04-16 14:00:41,95268.1621,-106.1349,-4723.5766,1.06182
2024-04-16 14:01:11,95268.1621,-64.9415,-4723.5766,1.06192
2024-04-16 14:01:41,95268.1621,-70.911,-4723.5766,1.06192
2024-04-16 14:02:11,95268.1621,-117.1095,-4723.5766,1.06186
2024-04-16 14:02:41,95268.1621,-199.0919,-4723.5766,1.06175
2024-04-16 14:03:11,95070.6034,-89.3926,-4921.1353,1.06176
2024-04-16 14:03:41,95070.6034,-13.5938,-4921.1353,1.06189
2024-04-16 14:04:11,95070.6034,-107.6756,-4921.1353,1.06168
2024-04-16 14:04:41,95070.6034,-97.5885,-4921.1353,1.06169
2024-04-16 14:05:11,95070.6034,-75.1895,-4921.1353,1.06175
2024-04-16 14:05:41,95070.6034,-92.4276,-4921.1353,1.06168
2024-04-16 14:06:11,95070.6034,-103.4042,-4921.1353,1.0617
2024-04-16 14:06:41,95070.6034,-194.4955,-4921.1353,1.06152
2024-04-16 14:07:11,95070.6034,-208.5835,-4921.1353,1.06144
2024-04-16 14:07:41,95070.6034,-221.7109,-4921.1353,1.06144
2024-04-16 14:08:11,95070.6034,-260.9247,-4921.1353,1.06134
2024-04-16 14:08:41,95070.6034,-254.8286,-4921.1353,1.06131
2024-04-16 14:09:11,95070.6034,-263.9206,-4921.1353,1.06125
2024-04-16 14:09:41,95070.6034,-296.1406,-4921.1353,1.06118
2024-04-16 14:10:11,95070.6034,-344.3667,-4921.1353,1.06108
2024-04-16 14:10:41,95070.6034,-273.9244,-4921.1353,1.06122
2024-04-16 14:11:11,95070.6034,-278.0376,-4921.1353,1.06119
2024-04-16 14:11:41,95070.6034,-323.0157,-4921.1353,1.06109
2024-04-16 14:12:11,95070.6034,-284.5766,-4921.1353,1.06122
2024-04-16 14:12:41,95070.6034,-264.9077,-4921.1353,1.06128
2024-04-16 14:13:11,95070.6034,-297.0807,-4921.1353,1.06118
2024-04-16 14:13:41,95070.6034,-328.7692,-4921.1353,1.06108
2024-04-16 14:14:11,95070.6034,-328.7594,-4921.1353,1.06108
2024-04-16 14:14:41,94966.3057,-266.6878,-5025.433,1.06098
2024-04-16 14:15:11,94845.5339,-138.6652,-5146.2048,1.06107
2024-04-16 14:15:41,94845.5339,-136.7158,-5146.2048,1.06108
2024-04-16 14:16:11,94861.8392,-171.0315,-5129.8995,1.06092
2024-04-16 14:16:41,94704.0077,-11.4834,-5287.731,1.06096
2024-04-16 14:17:11,94704.0077,-16.4386,-5287.731,1.06074
2024-04-16 14:17:41,94704.0077,-20.8669,-5287.731,1.06077
2024-04-16 14:18:11,94704.0077,-16.4111,-5287.731,1.06074
2024-04-16 14:18:41,94704.0077,-40.4613,-5287.731,1.06069
2024-04-16 14:19:11,94704.0077,-49.1795,-5287.731,1.06068
2024-04-16 14:19:41,94704.0077,-45.2963,-5287.731,1.06067
2024-04-16 14:20:11,94704.0077,-35.2712,-5287.731,1.06068
2024-04-16 14:20:41,94704.0077,-58.9808,-5287.731,1.06067
2024-04-16 14:21:11,94704.0077,-52.1553,-5287.731,1.06074
2024-04-16 14:21:41,94704.0077,-63.5809,-5287.731,1.06075
2024-04-16 14:22:11,94704.0077,-58.809,-5287.731,1.06055
2024-04-16 14:22:41,94704.0077,-36.9241,-5287.731,1.06064
2024-04-16 14:23:11,94704.0077,-21.0572,-5287.731,1.06085
2024-04-16 14:23:41,94704.0077,-0.4472,-5287.731,1.06094
2024-04-16 14:24:11,94704.0077,-17.7822,-5287.731,1.06092
2024-04-16 14:24:41,94704.0077,-3.2192,-5287.731,1.06096
2024-04-16 14:24:59,94704.0077,-16.887,-5287.731,1.06085
2024-04-16 14:25:09,94704.0077,-17.6491,-5287.731,1.06074
2024-04-16 14:25:15,94704.0077,-24.5919,-5287.731,1.06065
2024-04-16 14:25:45,94704.0077,-21.6481,-5287.731,1.06068
2024-04-16 14:26:16,94704.0077,0.1798,-5287.731,1.06078
2024-04-16 14:26:34,94704.0077,-7.6402,-5287.731,1.06078
2024-04-16 14:27:04,94704.0077,-9.4939,-5287.731,1.06074
2024-04-16 14:27:35,94704.0077,-17.4847,-5287.731,1.06068
2024-04-16 14:28:05,94704.0077,-10.3842,-5287.731,1.06063
2024-04-16 14:28:35,94704.0077,-1.6308,-5287.731,1.06063
2024-04-16 14:29:46,94704.0077,25.8276,-5287.731,1.06053
2024-04-16 14:30:45,94704.0077,65.5816,-5287.731,1.06053
2024-04-16 14:31:27,94704.0077,65.5888,-5287.731,1.06034
2024-04-16 14:31:35,94704.0077,71.4776,-5287.731,1.06037
2024-04-16 14:32:05,94704.0077,96.7068,-5287.731,1.06033
2024-04-16 14:32:45,94704.0077,130.3828,-5287.731,1.06027
2024-04-16 14:33:45,94704.0077,83.0254,-5287.731,1.06033
2024-04-16 14:34:46,94704.0077,94.1033,-5287.731,1.06045
2024-04-16 14:35:05,94704.0077,63.6678,-5287.731,1.06048
2024-04-16 14:35:35,94704.0077,54.427,-5287.731,1.0605
2024-04-16 14:36:46,94704.0077,33.9968,-5287.731,1.06047
2024-04-16 14:37:46,94704.0077,56.1595,-5287.731,1.06058
2024-04-16 14:38:45,94704.0077,58.061,-5287.731,1.0608
2024-04-16 14:39:45,94704.0077,49.702,-5287.731,1.06091
2024-04-16 14:40:45,94704.0077,53.9044,-5287.731,1.06095
2024-04-16 14:41:45,94704.0077,48.1186,-5287.731,1.06067
2024-04-16 14:42:45,94704.0077,29.4443,-5287.731,1.06066
2024-04-16 14:43:45,94704.0077,2.4367,-5287.731,1.06075
2024-04-16 14:44:45,94704.0077,-21.5067,-5287.731,1.06081
2024-04-16 14:45:46,94704.0077,-14.1442,-5287.731,1.06094
2024-04-16 14:46:46,94704.0077,-3.1862,-5287.731,1.06102
2024-04-16 14:47:45,94704.0077,-6.6027,-5287.731,1.06105
2024-04-16 14:48:24,94704.0077,-17.1639,-5287.731,1.06098
2024-04-16 14:48:35,94704.0077,-6.4544,-5287.731,1.06095
2024-04-16 14:49:05,94704.0077,-21.3336,-5287.731,1.061
2024-04-16 14:51:20,94704.0077,-22.9345,-5287.731,1.06115
2024-04-16 14:51:50,94704.0077,-22.6325,-5287.731,1.06107
2024-04-16 14:51:50,94704.0077,-22.6325,-5287.731,1.06107
2024-04-16 14:52:20,94704.0077,-39.3918,-5287.731,1.06098
2024-04-16 14:52:21,94704.0077,-39.3918,-5287.731,1.06098
2024-04-16 14:52:50,94704.0077,-34.2575,-5287.731,1.06098
2024-04-16 14:52:51,94704.0077,-34.2575,-5287.731,1.061
2024-04-16 14:53:20,94704.0077,-37.7979,-5287.731,1.06098
2024-04-16 14:53:21,94704.0077,-37.7979,-5287.731,1.06098
2024-04-16 14:53:50,94704.0077,-39.4033,-5287.731,1.06098
2024-04-16 14:54:21,94704.0077,-36.6703,-5287.731,1.06108
2024-04-16 14:54:45,94704.0077,-50.4477,-5287.731,1.06109
2024-04-16 14:55:46,94704.0077,-32.2617,-5287.731,1.06118
2024-04-16 14:56:46,94704.0077,-32.1226,-5287.731,1.06112
2024-04-16 14:56:46,94704.0077,-32.1226,-5287.731,1.06112
2024-04-16 14:57:46,94704.0077,-50.7768,-5287.731,1.06085
2024-04-16 14:57:46,94704.0077,-50.7768,-5287.731,1.06085
2024-04-16 14:58:45,94704.0077,-64.9656,-5287.731,1.06092
2024-04-16 14:58:46,94704.0077,-64.9656,-5287.731,1.06092
2024-04-16 14:59:46,94704.0077,-71.867,-5287.731,1.06091
2024-04-16 15:00:46,94528.3652,132.9472,-5463.3735,1.06119
2024-04-16 15:00:46,94528.3652,132.9445,-5463.3735,1.06119
2024-04-16 15:01:46,94528.3652,146.7264,-5463.3735,1.06124
2024-04-16 15:02:46,94528.3652,141.746,-5463.3735,1.06131
2024-04-16 15:02:46,94528.3652,141.746,-5463.3735,1.06131
2024-04-16 15:03:46,94528.3652,163.8284,-5463.3735,1.06144
2024-04-16 15:04:46,94528.3652,192.6583,-5463.3735,1.06166
2024-04-16 15:05:46,94528.3652,192.7457,-5463.3735,1.06162
2024-04-16 15:06:46,94528.3652,220.5562,-5463.3735,1.06165
2024-04-16 15:07:46,94528.3652,261.275,-5463.3735,1.06185
2024-04-16 15:08:46,94528.3652,220.317,-5463.3735,1.0617
2024-04-16 15:09:46,94528.3652,190.2805,-5463.3735,1.06149
2024-04-16 15:10:46,94528.3652,112.1225,-5463.3735,1.06121
2024-04-16 15:11:46,94528.3652,103.14,-5463.3735,1.06119
2024-04-16 15:11:46,94528.3652,103.14,-5463.3735,1.06119
2024-04-16 15:12:46,94528.3652,85.4073,-5463.3735,1.06115
2024-04-16 15:13:46,94528.3652,122.6296,-5463.3735,1.06125
2024-04-16 15:14:46,94528.3652,132.6553,-5463.3735,1.06134
2024-04-16 15:15:46,94528.3652,162.2576,-5463.3735,1.06152
2024-04-16 15:16:46,94528.3652,131.7407,-5463.3735,1.06136
2024-04-16 15:17:46,94528.3652,155.0332,-5463.3735,1.06142
2024-04-16 15:17:46,94528.3652,155.0332,-5463.3735,1.06142
2024-04-16 15:18:46,94528.3652,178.8392,-5463.3735,1.06166
2024-04-16 15:19:45,94528.3652,196.0049,-5463.3735,1.06166
2024-04-16 15:20:46,94528.3652,208.7475,-5463.3735,1.06176
2024-04-16 15:21:46,94528.3652,254.1888,-5463.3735,1.06195
2024-04-16 15:21:46,94528.3652,254.1888,-5463.3735,1.06195
2024-04-16 15:22:45,94528.3652,292.2698,-5463.3735,1.06214
2024-04-16 15:22:45,94528.3652,292.2698,-5463.3735,1.06214
2024-04-16 15:23:45,94528.3652,302.2095,-5463.3735,1.06223
2024-04-16 15:23:46,94528.3652,302.2095,-5463.3735,1.06223
2024-04-16 15:24:46,94528.3652,268.7267,-5463.3735,1.06207
2024-04-16 15:25:46,94528.3652,270.1276,-5463.3735,1.06209
2024-04-16 15:26:46,94528.3652,244.0233,-5463.3735,1.06197
2024-04-16 15:27:46,94528.3652,222.662,-5463.3735,1.06173
2024-04-16 15:28:46,94528.3652,241.7217,-5463.3735,1.06176
2024-04-16 15:29:46,94528.3652,278.9645,-5463.3735,1.06192
2024-04-16 15:30:46,94528.3652,194.315,-5463.3735,1.06153
2024-04-16 15:31:46,94528.3652,208.3665,-5463.3735,1.06155
2024-04-16 15:31:46,94528.3652,208.3665,-5463.3735,1.06155
2024-04-16 15:32:46,94528.3652,206.8509,-5463.3735,1.06152
2024-04-16 15:33:46,94528.3652,223.6191,-5463.3735,1.06155
2024-04-16 15:34:46,94528.3652,201.5327,-5463.3735,1.06141
2024-04-16 15:35:46,94528.3652,173.6325,-5463.3735,1.06131
2024-04-16 15:35:46,94528.3652,173.631,-5463.3735,1.06131
2024-04-16 15:36:45,94528.3652,142.2569,-5463.3735,1.06115
2024-04-16 15:36:46,94528.3652,142.2569,-5463.3735,1.06115
2024-04-16 15:37:46,94528.3652,165.3254,-5463.3735,1.06136
2024-04-16 15:38:46,94528.3652,192.0069,-5463.3735,1.06146
2024-04-16 15:38:46,94528.3652,192.0069,-5463.3735,1.06146
2024-04-16 15:39:46,94528.3652,210.1165,-5463.3735,1.06153
2024-04-16 15:40:46,94528.3652,158.814,-5463.3735,1.06135
2024-04-16 15:41:46,94528.3652,167.8812,-5463.3735,1.06146
2024-04-16 15:42:46,94528.3652,171.6331,-5463.3735,1.06152
2024-04-16 15:43:46,94528.3652,171.8155,-5463.3735,1.06152
2024-04-16 15:44:46,94528.3652,175.2903,-5463.3735,1.06153
2024-04-16 15:45:46,94528.3652,154.2637,-5463.3735,1.06147
2024-04-16 15:46:46,94528.3652,129.1044,-5463.3735,1.06134
2024-04-16 15:47:46,94528.3652,141.5135,-5463.3735,1.06147
2024-04-16 15:47:46,94528.3652,142.8714,-5463.3735,1.06147
2024-04-16 15:48:46,94528.3652,154.0585,-5463.3735,1.06152
2024-04-16 15:48:46,94528.3652,154.0585,-5463.3735,1.06152
2024-04-16 15:49:46,94528.3652,116.9246,-5463.3735,1.06136
2024-04-16 15:50:46,94528.3652,116.9668,-5463.3735,1.06142
2024-04-16 15:51:46,94528.3652,109.5312,-5463.3735,1.06135
2024-04-16 15:52:46,94528.3652,63.6529,-5463.3735,1.06113
2024-04-16 15:53:46,94528.3652,100.3172,-5463.3735,1.06126
2024-04-16 15:54:46,94528.3652,90.0496,-5463.3735,1.06131
2024-04-16 15:55:46,94528.3652,131.8534,-5463.3735,1.06163
2024-04-16 15:56:46,94528.3652,97.8928,-5463.3735,1.06155
2024-04-16 15:57:46,94528.3652,122.4994,-5463.3735,1.0617
2024-04-16 15:57:46,94528.3652,122.4994,-5463.3735,1.0617
2024-04-16 15:58:46,94528.3652,155.2895,-5463.3735,1.06186
2024-04-16 15:59:46,94528.3652,140.2768,-5463.3735,1.06175
2024-04-16 16:00:46,94528.3652,151.0675,-5463.3735,1.06182
2024-04-16 16:00:46,94528.3652,149.7096,-5463.3735,1.06182
2024-04-16 16:01:46,94528.3652,148.576,-5463.3735,1.06173
2024-04-16 16:02:46,94528.3652,162.3727,-5463.3735,1.06192
2024-04-16 16:03:46,94528.3652,206.8896,-5463.3735,1.06199
2024-04-16 16:04:46,94528.3652,234.4152,-5463.3735,1.06218
2024-04-16 16:05:45,94528.3652,256.3201,-5463.3735,1.0624
2024-04-16 16:05:46,94528.3652,257.6779,-5463.3735,1.0624
2024-04-16 16:06:46,94528.3652,196.9429,-5463.3735,1.06214
2024-04-16 16:07:46,94528.3652,190.726,-5463.3735,1.06207
2024-04-16 16:08:28,94528.3652,200.5776,-5463.3735,1.06209
2024-04-16 16:08:46,94528.3652,184.2854,-5463.3735,1.06197
2024-04-16 16:08:50,94528.3652,169.3557,-5463.3735,1.06193
2024-04-16 16:09:20,94528.3652,161.9348,-5463.3735,1.06187
2024-04-16 16:09:46,94528.3652,156.529,-5463.3735,1.06189
2024-04-16 16:09:50,94528.3652,152.9732,-5463.3735,1.06189
2024-04-16 16:10:20,94528.3652,177.3454,-5463.3735,1.06193
2024-04-16 16:10:46,94528.3652,173.2304,-5463.3735,1.06186
2024-04-16 16:10:50,94528.3652,178.6619,-5463.3735,1.06188
2024-04-16 16:11:20,94528.3652,184.086,-5463.3735,1.0619
2024-04-16 16:11:35,94528.3652,183.2031,-5463.3735,1.06189
2024-04-16 16:11:50,94528.3652,193.6205,-5463.3735,1.06197
